Date;DOY;Licor unit;Tree;Treat;Temp;VPD;CO2;WD;Obs;HHMMSS;FTime;EBal?;Photo;Cond;WUEi;Ci;Ci/10;VcmaxCi10;VcmaxCO2R10;Trmmol;VpdL;CTleaf;Area;BLC_1;StmRat;BLCond;Tair;Tleaf;TBlk;CO2R;CO2R/10;CO2S;H2OR;H2OS;RH_R;RH_S;Flow;PARi;PARo;Press;CsMch;HsMch;StableF;BLCslope;BLCoffst;f_parin;f_parout;alphaK;Status;fda;Trans;Tair_K;Twall_K;R(W/m2);Tl-Ta;SVTleaf;h2o_i;h20diff;CTair;SVTair;CndTotal;vp_kPa;VpdA;CndCO2;Ci_Pa;Ci/Ca;RHsfc;C2sfc;AHs/Cs;Photo385;Photo700
26.8.2014;238;red;3;HOT-H-AC-WET;HOT;H;AC;WET;37;11:27:13;6320;0;11.41217378;0.080741704;141.3417505;131.94;13.19;101;25.5;1.41;1.71;26.36;6;1.42;1;2.84;25.31;26.36;24.98;385.08;38.51;370.76;15.97;17.62;48.47;53.5;500.21;1199.75;7.06;98.35;-3.48;0.27;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.51;298.46;191.96;1.39;3.45;35.05;17.43;25.84;3.34;0.08;1.73;1.61;0.05;12.98;0.36;50.34;365.34;0.02;11.41;18.9
26.8.2014;238;red;4;HOT-H-AC-WET;HOT;H;AC;WET;28;11:07:00;5107;0;8.230750633;0.056965541;144.4864823;132.13;13.21;62.5;16.2;1.03;1.76;26.26;6;1.42;1;2.84;25.25;26.26;24.98;385.05;38.5;374.72;15.7;16.91;47.87;51.57;500.22;1198.79;7.21;98.36;-3.6;0.27;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.41;298.4;191.81;1.59;3.43;34.83;17.92;25.75;3.32;0.06;1.66;1.66;0.04;13;0.35;48.23;370.8;0.01;8.23;13.04
26.8.2014;238;blue;6;HOT-H-AC-WET;HOT;H;AC;WET;41;11:12:14;6496.5;0;14.92104597;0.162664437;91.72899895;204.87;20.49;57.7;28.5;2.4;1.49;25.86;6;1.42;1;2.84;25.34;25.86;24.97;384.88;38.49;365.9;16.02;18.85;48.52;57.11;499.55;1200.5;5.75;98.28;-10.02;-0.03;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.01;298.49;192.08;0.95;3.35;34.04;15.19;25.6;3.29;0.15;1.85;1.44;0.1;20.13;0.56;56.63;358.81;0.02;14.92;20.73
26.8.2014;238;blue;1;HOT-H-EC-DRY;HOT;H;EC;DRY;8;14:02:39;1636.5;0;15.87613506;0.069750448;227.6133776;293.87;29.39;43.3;19.9;1.21;1.7;26.4;6;1.42;1;2.84;25.44;26.4;24.97;699.59;69.96;679.53;16.42;17.85;49.5;53.73;499.53;1200.01;5.44;98.22;-19.72;0.06;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.55;298.59;192;1.51;3.46;35.18;17.33;25.92;3.36;0.07;1.75;1.6;0.04;28.86;0.43;50.62;671.98;0.01;0;15.88
26.8.2014;238;red;2;HOT-H-EC-DRY;HOT;H;EC;DRY;107;14:09:50;16077;0;5.77631255;0.023274001;248.1873465;277.52;27.75;20.5;9.36;0.46;1.9;26.67;6;1.42;1;2.84;25.39;26.67;24.98;700.09;70.01;692.78;15.86;16.4;47.89;49.52;500.2;1199.7;6.53;98.31;-10.37;0.36;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.82;298.54;191.95;1.86;3.51;35.71;19.31;26.03;3.38;0.02;1.61;1.77;0.01;27.28;0.4;44.93;690.03;0;2.58;5.78
26.8.2014;238;blue;3;HOT-H-EC-DRY;HOT;H;EC;DRY;1;13:41:43;320.5;0;1.776410602;0.007793837;227.925039;315.82;31.58;6.38;2.6;0.16;1.91;26.69;6;1.42;1;2.84;25.46;26.69;24.96;699.79;69.98;697.52;16.16;16.34;48.56;49.11;499.52;1200.49;6.7;98.24;-20.15;0.12;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.84;298.61;192.08;2.02;3.51;35.78;19.44;26.08;3.39;0.01;1.61;1.78;0;31.03;0.45;44.37;696.68;0;0.66;1.78
26.8.2014;238;red;4;HOT-H-EC-DRY;HOT;H;EC;DRY;114;14:24:56;16983;0;0.810997173;0.005382319;150.6780206;438.13;43.81;2.68;1.5;0.11;1.97;26.92;6;1.42;1;2.84;25.44;26.92;24.98;699.38;69.94;698.31;16.07;16.2;48.4;48.78;500.19;1199.27;7.08;98.3;-10.23;0.38;1;-0.22;2.74;1;0;0.16;111115;0.83;0;300.07;298.59;191.88;2.01;3.56;36.24;20.04;26.18;3.41;0.01;1.59;1.82;0;43.07;0.63;43.32;697.92;0;0.1;0.81
26.8.2014;238;red;6;HOT-H-EC-DRY;HOT;H;EC;DRY;121;14:42:27;18034;0;1.486802743;0.010015796;148.4457893;440.85;44.09;4.8;2.66;0.21;1.98;27.03;6;1.42;1;2.84;25.44;27.03;24.98;699.87;69.99;697.92;16.1;16.35;48.48;49.21;500.19;1200.89;5.96;98.29;-9.76;0.38;0;-0.22;2.74;1;0;0.16;111115;0.83;0;300.18;298.59;192.14;1.95;3.59;36.48;20.14;26.24;3.42;0.01;1.61;1.82;0.01;43.33;0.63;43.51;697.21;0;0.58;1.49
26.8.2014;238;red;2;HOT-H-EC-WET;HOT;H;EC;WET;100;13:53:13;15080.5;0;17.31535926;0.218200772;79.35516956;528.04;52.8;37.2;26.6;3.06;1.45;25.89;6;1.42;1;2.84;25.35;25.89;24.98;701.05;70.11;677.8;15.79;19.39;47.81;58.72;500.21;1199.69;6.89;98.32;-9.92;0.3;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.04;298.5;191.95;0.6;3.35;34.1;14.71;25.62;3.3;0.2;1.91;1.39;0.13;51.92;0.78;58.84;669.56;0.02;10.74;17.32
26.8.2014;238;blue;4;HOT-H-EC-WET;HOT;H;EC;WET;15;14:19:14;2571;0;18.91636388;0.18013784;105.0104957;484.32;48.43;39.9;27.7;2.61;1.47;26.06;6;1.42;1;2.84;25.44;26.06;24.96;700.46;70.05;675.62;16.44;19.51;49.47;58.72;499.5;1200.32;7.32;98.21;-19.89;0.01;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.21;298.59;192.05;0.83;3.39;34.48;14.97;25.75;3.32;0.17;1.92;1.41;0.11;47.56;0.72;58.03;666.63;0.02;9.43;18.92
26.8.2014;238;blue;6;HOT-H-EC-WET;HOT;H;EC;WET;22;14:34:51;3508.5;0;10.48411381;0.064667193;162.1241517;405.92;40.59;32.6;19.2;1.13;1.7;26.38;6;1.42;1;2.84;25.44;26.38;24.96;699.39;69.94;685.87;16.49;17.82;49.69;53.62;499.53;1199.34;7.31;98.2;-20;0.07;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.53;298.59;191.89;1.55;3.45;35.14;17.32;25.91;3.36;0.06;1.75;1.61;0.04;39.86;0.59;50.49;680.88;0.01;5.15;10.48
26.8.2014;238;blue;1;HOT-L-AC-DRY;HOT;L;AC;DRY;97;13:19:05;14108;0;0.451137199;0.006133871;73.54853061;255.73;25.57;-21.9;-14.4;0.12;1.94;26.66;6;1.42;1;2.84;25.4;26.66;24.96;384.61;38.46;384.01;15.8;15.95;47.67;48.11;499.51;1199.55;7.1;98.26;-10.25;0.1;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.81;298.55;191.93;2.03;3.51;35.7;19.76;26.03;3.38;0.01;1.57;1.81;0;25.13;0.67;43.32;383.79;0;0.45;1.27
26.8.2014;238;blue;2;HOT-L-AC-DRY;HOT;L;AC;DRY;89;13:02:57;13140;0;1.003214344;0.013564239;73.96023795;255;25.5;-2.97;-13.1;0.27;1.9;26.49;6;1.42;1;2.84;25.39;26.49;24.97;385.29;38.53;383.96;15.69;16;47.35;48.31;499.52;1199.29;7.11;98.27;-10.05;0.1;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.64;298.54;191.89;1.98;3.47;35.34;19.34;25.94;3.36;0.01;1.57;1.79;0.01;25.06;0.66;44.1;383.48;0;1;2.11
26.8.2014;238;red;3;HOT-L-AC-DRY;HOT;L;AC;DRY;82;13:11:10;12557.5;0;0.105759355;0.003786231;27.93262086;328.65;32.87;4.92;1.61;0.07;1.87;26.26;6;1.42;1;2.84;25.37;26.26;24.98;384.67;38.47;384.51;15.78;15.86;47.75;48;500.21;1200.74;6.41;98.36;-3.25;0.36;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.41;298.52;192.12;2.11;3.43;34.85;18.98;25.82;3.34;0;1.56;1.78;0;32.33;0.85;44.18;384.46;0;0.11;0.71
26.8.2014;238;red;4;HOT-L-AC-DRY;HOT;L;AC;DRY;73;12:50:12;11299;0;0.246957839;0.004058829;60.84460296;276.49;27.65;2.81;1.11;0.08;2;27.02;6;1.42;1;2.84;25.37;27.02;24.98;385.37;38.54;385.04;15.95;16.05;48.28;48.58;500.19;1200.44;6.7;98.35;-3.56;0.34;0;-0.22;2.74;1;0;0.16;111115;0.83;0;300.17;298.52;192.07;2;3.58;36.44;20.38;26.2;3.41;0;1.58;1.83;0;27.19;0.72;42.64;384.92;0;0.25;0.77
26.8.2014;238;red;2;HOT-L-AC-WET;HOT;L;AC;WET;91;13:34:15;13942;0;17.3071017;0.304402678;56.85594428;256.21;25.62;70.4;46;3.89;1.35;25.88;6;1.42;1;2.84;25.31;25.88;24.98;384.89;38.49;362.44;15.74;20.31;47.79;61.66;500.2;1199.74;5.37;98.33;-2.51;0.31;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.03;298.46;191.96;0.16;3.35;34.08;13.77;25.6;3.29;0.27;2;1.3;0.17;25.19;0.71;62.48;354.21;0.03;17.31;27.31
26.8.2014;238;red;4;HOT-L-AC-WET;HOT;L;AC;WET;64;12:28:30;9997;0;7.704009218;0.057231031;134.6124486;148.62;14.86;64.3;21.5;1.05;1.79;26.58;6;1.42;1;2.84;25.36;26.58;24.98;385.26;38.53;375.54;16.05;17.29;48.61;52.36;500.2;1200.52;6.82;98.36;-3.32;0.32;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.73;298.51;192.08;1.56;3.49;35.51;18.21;25.97;3.37;0.06;1.7;1.67;0.04;14.62;0.4;48.35;371.88;0.01;7.7;14.91
26.8.2014;238;blue;5;HOT-L-AC-WET;HOT;L;AC;WET;73;12:27:33;11016;0;10.82244528;0.334391397;32.3646044;306.12;30.61;48.3;36.8;4;1.28;25.58;6;1.42;1;2.84;25.33;25.58;24.96;385.03;38.5;370.25;15.78;20.48;47.99;62.07;499.55;1200.15;6.66;98.27;-9.84;-0.1;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.73;298.48;192.02;0.15;3.29;33.48;13;25.46;3.27;0.3;2.01;1.25;0.19;30.08;0.83;64.3;365.1;0.02;10.82;20.19
26.8.2014;238;blue;6;HOT-L-AC-WET;HOT;L;AC;WET;81;12:45:23;12085.5;0;5.149773385;0.038478436;133.8353093;153.24;15.32;40.4;15.6;0.73;1.84;26.5;6;1.42;1;2.84;25.37;26.5;24.97;384.55;38.46;378.03;15.74;16.6;47.63;50.18;499.53;1199.39;6.86;98.28;-9.86;0.08;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.65;298.52;191.9;1.73;3.48;35.36;18.76;25.94;3.36;0.04;1.63;1.73;0.02;15.06;0.41;46.26;375.59;0.01;5.15;10.53
26.8.2014;238;red;1;HOT-L-EC-DRY;HOT;L;EC;DRY;142;15:37:57;21364;0;1.357417388;0.007008511;193.6812809;369.82;36.98;3.48;1.86;0.14;1.98;27.01;6;1.42;1;2.84;25.46;27.01;24.98;699.81;69.98;698.06;16.09;16.26;48.41;48.92;500.19;1199.85;7.81;98.27;-10.05;0.39;0;-0.22;2.74;1;0;0.16;111115;0.83;0;300.16;298.61;191.98;1.98;3.58;36.44;20.17;26.23;3.42;0.01;1.6;1.82;0;36.34;0.53;43.28;697.42;0;0.28;1.36
26.8.2014;238;red;2;HOT-L-EC-DRY;HOT;L;EC;DRY;128;15:04:06;19333.5;0;3.606328775;0.016234265;222.1430274;322.52;32.25;11.3;5.01;0.32;1.9;26.74;6;1.42;1;2.84;25.48;26.74;24.98;700.42;70.04;695.82;16.19;16.57;48.64;49.78;500.2;1199.96;4.23;98.28;-9.71;0.38;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.89;298.63;191.99;1.93;3.53;35.87;19.3;26.11;3.4;0.02;1.63;1.77;0.01;31.7;0.46;45.06;694.11;0;1.33;3.61
26.8.2014;238;red;3;HOT-L-EC-DRY;HOT;L;EC;DRY;135;15:20:27;20314;0;0.299492754;0.00336071;89.11591717;535.84;53.58;0.53;0.42;0.07;2.02;27.23;6;1.42;1;2.84;25.5;27.23;24.98;699.87;69.99;699.45;16.26;16.35;48.78;49.03;500.21;1201.19;7.75;98.27;-9.84;0.39;1;-0.22;2.74;1;0;0.16;111115;0.83;0;300.38;298.65;192.19;2;3.63;36.92;20.57;26.37;3.45;0;1.61;1.84;0;52.66;0.77;42.82;699.31;0;-0.33;0.3
26.8.2014;238;red;5;HOT-L-EC-DRY;HOT;L;EC;DRY;149;15:54:13;22340;0;0.305465728;0.002630786;116.1119635;494.17;49.42;0.98;0.55;0.05;1.94;26.72;6;1.42;1;2.84;25.47;26.72;24.98;699.86;69.99;699.45;16.01;16.07;48.12;48.3;500.19;1199.67;7.81;98.26;-10.06;0.39;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.87;298.62;191.95;2.07;3.52;35.82;19.75;26.09;3.39;0;1.58;1.81;0;48.56;0.71;43.45;699.31;0;-0.22;0.31
26.8.2014;238;blue;1;HOT-L-EC-WET;HOT;L;EC;WET;29;14:52:31;4568;0;11.88347724;0.062782719;189.2794296;361.51;36.15;36.4;19.6;1.1;1.72;26.46;6;1.42;1;2.84;25.47;26.46;24.96;700.25;70.03;685.07;16.53;17.83;49.64;53.55;499.49;1200.88;6.79;98.19;-20.03;0.07;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.61;298.62;192.14;1.56;3.47;35.3;17.48;25.96;3.37;0.06;1.75;1.62;0.04;35.5;0.53;50.24;679.42;0.01;5.45;11.88
26.8.2014;238;blue;2;HOT-L-EC-WET;HOT;L;EC;WET;36;15:09:58;5615;0;6.386238787;0.026935686;237.0921159;294.69;29.47;26.4;9.68;0.51;1.82;26.66;6;1.42;1;2.84;25.49;26.66;24.96;700.26;70.03;692.17;16.56;17.16;49.65;51.45;499.48;1200.4;7.71;98.18;-20.32;0.1;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.81;298.64;192.06;1.85;3.51;35.74;18.58;26.08;3.39;0.03;1.68;1.71;0.02;28.93;0.43;47.1;689.13;0;2.51;6.39
26.8.2014;238;blue;4;HOT-L-EC-WET;HOT;L;EC;WET;43;15:26:12;6589.5;0;3.778820082;0.013950698;270.8696068;245.6;24.56;15.9;6.47;0.27;1.87;26.7;6;1.42;1;2.84;25.47;26.7;24.96;700.29;70.03;695.53;16.47;16.79;49.48;50.41;499.55;1201.39;8.19;98.18;-20.56;0.11;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.85;298.62;192.22;1.96;3.52;35.82;19.04;26.08;3.39;0.01;1.65;1.74;0.01;24.11;0.35;45.69;693.73;0;1.6;3.78
26.8.2014;238;blue;5;HOT-L-EC-WET;HOT;L;EC;WET;50;15:45:40;7757.5;0;2.862889639;0.011803905;242.5375025;291.82;29.18;-4.02;-12.6;0.23;1.87;26.72;6;1.42;1;2.84;25.49;26.72;24.96;700.35;70.03;696.72;16.55;16.83;49.63;50.44;499.51;1199.38;8.07;98.17;-20.71;0.12;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.87;298.64;191.9;1.98;3.52;35.86;19.03;26.11;3.4;0.01;1.65;1.74;0.01;28.65;0.42;45.71;695.35;0;9.84;2.86
2.9.2014;245;red;2;C-M-AC_DRY;C;M;C;DRY;33;10:26:07;6329;0;4.659277525;0.029994985;155.3352177;121.23;12.12;28.4;8.86;0.55;1.78;25.68;6;1.42;1;2.84;25.01;25.68;24.99;385.21;38.52;379.37;14.78;15.43;46.07;48.08;500.23;1199.63;6.15;99.17;-4.26;0.36;0;-0.22;2.74;1;0;0.16;111115;0.83;0;298.83;298.16;191.94;1.9;3.31;33.38;17.95;25.34;3.25;0.03;1.53;1.72;0.02;12.02;0.32;45.45;377.16;0.01;4.66;7.05
2.9.2014;245;blue;1;C-M-AC_DRY;C;M;C;DRY;41;10:24:27;6971;0;2.263852712;0.025582424;88.4925022;231.35;23.14;6.41;3.94;0.42;1.58;25.45;6;1.42;1;2.84;25.02;25.45;24.97;384.97;38.5;382.06;16.51;17;51.41;52.89;499.59;1200.29;8.59;99.09;-6.19;0.25;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.6;298.17;192.05;2;3.27;32.96;15.97;25.24;3.23;0.03;1.68;1.54;0.02;22.93;0.61;50.76;380.99;0;2.26;3.63
2.9.2014;245;red;4;C-M-AC_DRY;C;M;C;DRY;41;10:43:44;7386.5;0;2.009831914;0.016030816;125.3730262;172.75;17.28;14;6.4;0.3;1.8;25.82;6;1.42;1;2.84;25.03;25.82;24.99;385.15;38.52;382.6;15.1;15.46;47.05;48.12;500.23;1198.58;7.32;99.18;-4.18;0.39;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.97;298.18;191.77;2.01;3.34;33.65;18.2;25.42;3.26;0.02;1.53;1.73;0.01;17.13;0.45;44.88;381.65;0;2.01;4.2
2.9.2014;245;blue;3;C-M-AC_DRY;C;M;C;DRY;49;10:41:08;7972;0;0.766437647;0.009470538;80.92862803;245.82;24.58;3.68;2.06;0.16;1.62;25.51;6;1.42;1;2.84;25.04;25.51;24.97;385.14;38.51;384.14;16.5;16.69;51.32;51.89;499.58;1200.23;6.32;99.1;-6.17;0.26;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.66;298.19;192.04;2.13;3.28;33.07;16.39;25.27;3.23;0.01;1.65;1.58;0.01;24.36;0.64;49.36;383.78;0;0.77;1.8
2.9.2014;245;red;5;C-M-AC_DRY;C;M;C;DRY;49;11:01:10;8432.5;0;2.047218294;0.017980242;113.8593293;190.92;19.09;14;6.61;0.34;1.82;25.97;6;1.42;1;2.84;25.07;25.97;24.98;385.31;38.53;382.7;15.24;15.63;47.35;48.56;500.24;1200.27;7.48;99.19;-4.03;0.39;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.12;298.22;192.04;1.97;3.37;33.96;18.33;25.52;3.28;0.02;1.55;1.73;0.01;18.94;0.5;45.01;381.73;0;2.05;4
2.9.2014;245;blue;6;C-M-AC_DRY;C;M;C;DRY;57;10:58:33;9017.5;0;0.683475291;0.012111094;56.43381936;283.89;28.39;2.44;1.66;0.21;1.65;25.68;6;1.42;1;2.84;25.09;25.68;24.97;384.56;38.46;383.65;16.48;16.72;51.09;51.82;499.61;1200.82;3.98;99.1;-5.98;0.27;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.83;298.24;192.13;2.09;3.31;33.41;16.69;25.39;3.25;0.01;1.66;1.6;0.01;28.13;0.74;48.99;383.32;0;0.68;1.44
2.9.2014;245;blue;4;C-M-AC_WET;C;M;C;WET;33;10:06:29;5893;0;14.05994924;0.319763706;43.96980951;283.66;28.37;44.1;36.5;3.3;1.11;24.61;6;1.42;1;2.84;24.98;24.61;24.97;385.02;38.5;366.68;16.28;20.16;50.8;62.92;499.6;1199.02;7.01;99.09;-5.92;0.11;1;-0.22;2.74;1;0;0.16;111115;0.83;0;297.76;298.13;191.84;0.6;3.11;31.35;11.19;24.79;3.14;0.29;2;1.14;0.18;28.11;0.77;67.08;360;0.03;14.06;22.88
2.9.2014;245;red;6;C-M-AC_WET;C;M;C;WET;57;11:19:15;9517;0;18.19756327;0.441728715;41.19624252;280.45;28.05;56.8;45.5;4.36;1.1;24.75;6;1.42;1;2.84;25.03;24.75;24.98;384.59;38.46;360.88;15.36;20.48;47.84;63.77;500.18;1199.51;1.08;99.18;-3.15;0.33;0;-0.22;2.74;1;0;0.16;111115;0.83;0;297.9;298.18;191.92;0.04;3.13;31.58;11.1;24.89;3.16;0.38;2.03;1.13;0.24;27.82;0.78;68.77;352.23;0.04;18.2;28.97
2.9.2014;245;blue;1;HOT-H-AC-DRY;HOT;H;AC;DRY;73;11:34:18;11162.5;0;0.076553249;0.006953006;11.01009391;356.81;35.68;2.21;1.28;0.12;1.69;25.82;6;1.42;1;2.84;25.11;25.82;24.97;384.98;38.5;384.83;16.5;16.64;51.09;51.53;499.6;1201.23;3.64;99.11;-6.12;0.28;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.97;298.26;192.2;2.12;3.34;33.68;17.03;25.46;3.27;0.01;1.65;1.62;0;35.36;0.93;48.24;384.79;0;0.08;0.6
2.9.2014;245;blue;3;HOT-H-AC-DRY;HOT;H;AC;DRY;81;11:52:27;12251.5;0;-0.01591545;0.003716699;-4.282146604;380.94;38.09;;;0.07;1.71;25.95;6;1.42;1;2.84;25.16;25.95;24.97;384.92;38.49;384.91;16.64;16.71;51.36;51.59;499.56;1198.71;4.39;99.12;-6.16;0.29;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.1;298.31;191.79;2.13;3.36;33.95;17.24;25.56;3.29;0;1.66;1.63;0;37.76;0.99;47.98;384.92;0;-0.02;0.27
2.9.2014;245;red;4;HOT-H-AC-DRY;HOT;H;AC;DRY;73;11:56:44;11766;0;0.073247955;0.003766596;19.44672458;342.22;34.22;1.09;0.71;0.07;1.85;26.2;6;1.42;1;2.84;25.14;26.2;24.98;384.63;38.46;384.51;15.66;15.74;48.43;48.68;500.23;1200.16;4.33;99.2;-3.82;0.42;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.35;298.29;192.03;2.09;3.41;34.42;18.68;25.67;3.31;0;1.56;1.75;0;33.95;0.89;44.41;384.47;0;0.07;0.38
2.9.2014;245;red;2;HOT-H-AC-DRY;HOT;H;AC;DRY;65;11:37:19;10601;0;0.040757285;0.007311806;5.574174835;364.24;36.42;1.61;0.74;0.14;1.84;26.09;6;1.42;1;2.84;25.1;26.09;24.98;384.65;38.47;384.54;15.53;15.69;48.13;48.64;500.21;1199.74;7.93;99.19;-3.88;0.41;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.24;298.25;191.96;2.06;3.39;34.19;18.51;25.6;3.29;0.01;1.56;1.74;0;36.13;0.95;44.64;384.52;0;0.04;0.35
2.9.2014;245;red;6;HOT-H-AC-DRY;HOT;H;AC;DRY;81;12:14:51;12853;0;-0.000162204;0.005233469;-0.030993591;373.43;37.34;0.44;0.36;0.1;1.8;25.97;6;1.42;1;2.84;25.15;25.97;24.98;384.69;38.47;384.64;15.72;15.84;48.6;48.96;500.22;1201.33;7.35;99.2;-3.73;0.43;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.12;298.3;192.21;2.11;3.37;33.95;18.12;25.56;3.29;0.01;1.57;1.72;0;37.04;0.97;45.38;384.64;0;0;0.42
2.9.2014;245;red;5;HOT-H-AC-WET;HOT;H;AC;WET;89;12:33:30;13972.5;0;3.665789141;0.023876564;153.530849;125.26;12.53;42.3;9.22;0.44;1.8;26.26;6;1.42;1;2.84;25.17;26.26;24.98;384.8;38.48;380.2;15.85;16.38;48.96;50.57;500.22;1200.63;7.33;99.2;-3.37;0.42;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.41;298.32;192.1;1.89;3.43;34.54;18.17;25.72;3.32;0.02;1.62;1.69;0.01;12.43;0.33;46.48;378.46;0;3.67;5.83
2.9.2014;245;blue;3;HOT-H-AC-WET;HOT;H;AC;WET;65;11:15:45;10049.5;0;13.1830143;0.141327766;93.279719;206.16;20.62;60;20.2;1.91;1.37;25.22;6;1.42;1;2.84;25.07;25.22;24.97;384.94;38.49;368.26;16.38;18.64;50.85;57.86;499.54;1198.76;2.95;99.11;-5.49;0.2;0;-0.22;2.74;1;0;0.16;111115;0.83;0;298.37;298.22;191.8;1.25;3.22;32.5;13.86;25.14;3.21;0.13;1.85;1.36;0.08;20.43;0.56;58.31;361.99;0.02;13.18;16.98
2.9.2014;245;blue;6;HOT-H-AC-WET;HOT;H;AC;WET;89;12:12:11;13435.5;0;7.279757975;0.052686694;138.1707111;144.77;14.48;44.1;14.7;0.83;1.56;25.64;6;1.42;1;2.84;25.15;25.64;24.97;385.16;38.52;376.04;16.66;17.64;51.46;54.5;499.56;1200.42;4.27;99.11;-5.83;0.24;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.79;298.3;192.07;1.77;3.3;33.33;15.69;25.4;3.26;0.05;1.75;1.51;0.03;14.35;0.38;52.57;372.58;0.01;7.28;10.97
2.9.2014;245;blue;3;HOT-L-AC-DRY;HOT;L;AC;DRY;17;9:32:40;3864.5;0;0.478850158;0.005999489;79.81515726;248.01;24.8;2.49;1.42;0.1;1.66;25.15;6;1.42;1;2.84;24.89;25.15;24.97;385.25;38.52;384.63;15.53;15.66;48.7;49.08;499.62;1199.25;7.78;99.07;-6.87;0.26;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.3;298.04;191.88;2.18;3.21;32.39;16.73;25.02;3.18;0.01;1.55;1.63;0;24.57;0.64;47.18;384.4;0;0.48;1.13
2.9.2014;245;blue;6;HOT-L-AC-DRY;HOT;L;AC;DRY;25;9:49:20;4864;0;0.246182407;0.003742374;65.78241699;269.96;27;0.71;0.7;0.07;1.72;25.48;6;1.42;1;2.84;24.97;25.48;24.97;384.97;38.5;384.64;15.58;15.66;48.66;48.9;499.56;1200.35;7.62;99.08;-6.97;0.28;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.63;298.12;192.06;2.17;3.27;33.01;17.35;25.22;3.22;0;1.55;1.67;0;26.75;0.7;46.2;384.52;0;0.25;0.54
2.9.2014;245;blue;2;HOT-L-AC-DRY;HOT;L;AC;DRY;1;8:58:05;1789.5;0;0.651372769;0.010903498;59.73979809;279.27;27.93;3.15;1.98;0.19;1.66;24.78;6;1.42;1;2.84;24.75;24.78;24.98;385.15;38.51;384.28;14.71;14.93;46.48;47.18;499.61;1199.18;8.43;99.01;-6.32;0.28;1;-0.22;2.74;1;0;0.16;111115;0.83;0;297.93;297.9;191.87;2.17;3.14;31.7;16.77;24.76;3.14;0.01;1.48;1.66;0.01;27.65;0.73;46.03;383.97;0;0.65;1.14
2.9.2014;245;red;5;HOT-L-AC-DRY;HOT;L;AC;DRY;25;10:07:46;5228;0;0.062986035;0.003380509;18.63211576;343.28;34.33;2.12;0.89;0.07;1.96;25.94;6;1.42;1;2.84;25.03;25.94;24.99;385;38.5;384.89;14.11;14.19;43.91;44.15;500.25;1200.52;6.82;99.17;-4.65;0.34;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.09;298.18;192.08;2.11;3.36;33.92;19.73;25.49;3.27;0;1.41;1.87;0;34.04;0.89;40.47;384.86;0;0.06;0.46
2.9.2014;245;red;5;HOT-L-AC-WET;HOT;L;AC;WET;17;9:50:02;4164.5;0;3.157697062;0.019683688;160.4220237;114.95;11.49;26.4;6.79;0.38;1.9;25.56;6;1.42;1;2.84;24.89;25.56;24.99;384.87;38.49;380.9;13.59;14.04;42.69;44.08;500.25;1198.95;5.34;99.15;-4.8;0.32;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.71;298.04;191.83;1.98;3.29;33.15;19.11;25.22;3.22;0.02;1.39;1.83;0.01;11.4;0.3;41.36;379.4;0;3.16;5.22
